study,subject,Age,Sex,Averagefrequencyviolence,Gameplayed,VorNV,Score,Selfscore,Kinsey,Relationshipstatus,lengthofrelationship,ageofpartner,MV1Total,MV2Average,SGAAverage,HostilityTotal,SOIRTOTAL,Removedata,Rank,TotalSTScore,TotalLTScore
Gaming_manipulation,828652162,34,Male,4.333333333,deanimator.html,V,28,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,20,4.090909091,2,6,44,No,,,
Gaming_manipulation,833127842,46,Male,14,bubbleshooter.html,NV,9420,7,1,Single, , ,10,2.863636364,4,6,49,No,,,
Gaming_manipulation,835229069,28,Male,28.8,deanimator.html,V,73,4,1,In an open relationship/casually dating,Under one year,A little younger,24,5.090909091,2,6,66,No,,,
Gaming_manipulation,835229069,28,Male,31.4,bubbleshooter.html,NV,2950,4,1,In an open relationship/casually dating,Under one year,A little younger,28,5.318181818,2,6,67,No,,,
Gaming_manipulation,835617399,26,Male,10.2,deanimator.html,V,22,6,1,"In a long-term monogamous relationship eg. married, partnered",Under one year,About the same age,24,5.181818182,7,6,29,No,,,
Gaming_manipulation,83622870,40,Male,26.6,moremindlessviolence.html,V,4,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,16,4.545454545,2.333333333,6,46,No,,,
Gaming_manipulation,836639002,26,Male,24.6,deanimator.html,V,17,4,1,In an open relationship/casually dating,1-2 years,A little younger,24,5,4.666666667,9,71,No,,,
Gaming_manipulation,836777167,32,Male,32.2,moremindlessviolence.html,V,5,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,20,4.909090909,3.666666667,6,63,No,,,
Gaming_manipulation,840044309,30,Male,23.6,moremindlessviolence.html,V,1,3,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,22,3.818181818,3,6,28,No,,,
Gaming_manipulation,844623238,45,Male,6.6,pongnop.html,NV,1313,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Much younger,22,5.727272727,3.333333333,7,33,No,,,
Gaming_manipulation,846890222,33,Male,13.2,deanimator.html,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,20,4.090909091,6.333333333,6,38,Yes,,,
Gaming_manipulation,857448085,20,Male,2,moremindlessviolence.html,V,11,3,1,In an open relationship/casually dating,Under one year,About the same age,20,5,3.333333333,7,33,No,,,
Gaming_manipulation,859021613,30,Male,19.8,moremindlessviolence.html,V,11,3,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Older,24,5.545454545,4.333333333,6,51,No,,,
Gaming_manipulation,86112377,25,Male,20.2,gunblood.html,V,295,4,1,Single, , ,17,3.227272727,1,6,41,No,,,
Gaming_manipulation,862972358,49,Male,15.2,pongnop.html,NV,1516,6,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,19,4.5,1.666666667,6,27,No,,,
Gaming_manipulation,866713591,26,Male,18.4,gunblood.html,V,270,4,1,Single, , ,16,3,1,6,32,No,,,
Gaming_manipulation,866832557,35,Male,4,deanimator.html,V,28,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,23,3.909090909,5,6,14,No,,,
Gaming_manipulation,869159758,19,Male,11,moremindlessviolence.html,V,50,5,1,Single, , ,15,4.363636364,2.333333333,7,17,No,,,
Gaming_manipulation,870937880,22,Male,34,gunblood.html,V,175,5,1,Single, , ,25,5.818181818,6,6,65,No,,,
Gaming_manipulation,882729065,39,Male,35,deanimator.html,V,29,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,21,4.681818182,1,7,25,No,,,
Gaming_manipulation,887821665,33,Male,7,deanimator.html,V,30,3,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,23,4.681818182,4.666666667,6,47,No,,,
Gaming_manipulation,890540410,57,Male,8.8,deanimator.html,V,58,5,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,26,5.409090909,4.666666667,6,19,No,,,
Gaming_manipulation,893912109,23,Male,6.4,deanimator.html,V,42,4,1,Single, ,About the same age,27,6.409090909,5.666666667,6,19,No,,,
Gaming_manipulation,900724941,31,Male,5,moremindlessviolence.html,V,35,3,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,20,4.045454545,3.666666667,6,32,No,,,
Gaming_manipulation,901422062,44,Male,9.2,bubbleshooter.html,NV,1970,3,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,22,4.090909091,2.333333333,7,23,No,,,
Gaming_manipulation,909535858,22,Male,22,perfectbalance.html,NV,3172,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,23,4.272727273,5,7,31,No,,,
Gaming_manipulation,911315671,24,Male,10.8,moremindlessviolence.html,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,16,4.454545455,4.666666667,11,33,No,,,
Gaming_manipulation,930453750,40,Male,17.2,pongnop.html,NV,1633,6,1,Single, , ,22,4.590909091,2.333333333,6,55,No,,,
Gaming_manipulation,934051895,31,Male,14.25,bubbleshooter.html,NV,11610,6,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,25,5.681818182,1.333333333,6,49,No,,,
Gaming_manipulation,934257903,22,Male,23.2,gunblood.html,V,176,3,1,Single, , ,13,2.409090909,5,16,28,No,,,
Gaming_manipulation,935493574,27,Male,25.6,bubbleshooter.html,NV,3570,5,1,Single,6-10 years, ,17,3.227272727,4.333333333,19,36,No,,,
Gaming_manipulation,945092418,23,Male,25,pongnop.html,NV,0,1,1,Single, , ,21,4.818181818,4.666666667,6,44,Yes,,,
Gaming_manipulation,945112911,27,Male,9.8,gunblood.html,V,147,6,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,19,3.409090909,2.666666667,8,29,No,,,
Gaming_manipulation,950893921,27,Male,12.6,perfectbalance.html,NV,2800,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,22,4.727272727,3.333333333,9,18,No,,,
Gaming_manipulation,953124430,34,Male,19,pongnop.html,NV,1291,4,1,Single, , ,8,2.136363636,2.333333333,6,27,No,,,
Gaming_manipulation,953225778,36,Male,14,gunblood.html,V,90,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,24,5.045454545,3.666666667,6,57,No,,,
Gaming_manipulation,960184177,28,Male,24.6,deanimator.html,V,26,4,1,Single, , ,18,4.409090909,3.666666667,6,34,No,,,
Gaming_manipulation,961309660,27,Male,24,perfectbalance.html,NV,92,6,1,Single, , ,28,6,5.666666667,6,35,No,,,
Gaming_manipulation,961392090,21,Male,16.4,gunblood.html,V,37,3,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,22,4.954545455,5.333333333,10,13,No,,,
Gaming_manipulation,972723550,31,Male,42,pongnop.html,NV,612,3,1,Single,6-10 years, ,5,2.272727273,6.333333333,7,20,No,,,
Gaming_manipulation,97344130,39,Male,22.5,bubbleshooter.html,NV,640,4,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,18,4,5.333333333,6,39,No,,,
Gaming_manipulation,9773399,32,Male,8.25,gunblood.html,V,0,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,24,5.863636364,5.333333333,8,21,No,,,
Gaming_manipulation,978283441,18,Male,12,deanimator.html,V,20,4,1,Single,Under one year,About the same age,17,3.318181818,4.666666667,13,25,No,,,
Gaming_manipulation,982028712,49,Male,20,bubbleshooter.html,NV,100,4,1,In an open relationship/casually dating,1-2 years,A little older,15,3.590909091,3.666666667,10,66,No,,,
Gaming_manipulation,99583312,21,Male,23.8,pongnop.html,NV,1950,7,1,Single, , ,6,2.090909091,5,8,47,No,,,
Gaming_manipulation,995849528,32,Male,23.2,deanimator.html,V,76,5,1,Single,Under one year,A little younger,23,4.954545455,4,6,37,No,,,
Face_choice,101854926,34,Male,10.4,perfectbalance.html,NV,3076,4,7,Single,Under one year,Younger,23,4.818181818,4.666666667,3,56,No,,5,2
Face_choice,108943418,31,Male,15.4,gunblood.html,V,0,3,7,Single, , ,15,3.409090909,5,1,46,No,,1,5
Face_choice,115094760,37,Male,15.2,bubbleshooter.html,NV,6230,4,7,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,9,3.272727273,2.333333333,1,62,No,,5,3
Face_choice,121742649,30,Male,23.33333333,gunblood.html,V,101,4,7,Single, , ,17,3.681818182,2.333333333,1,48,No,,0,0
Face_choice,121941865,67,Male,12,perfectbalance.html,NV,0,1,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,20,4.954545455,6.333333333,1,19,No,,2,6
Face_choice,126970429,24,Male,0,deanimator.html,V,44,3,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,25,4.590909091,6,1,10,No,,2,1
Face_choice,134776435,29,Male,33.66666667,moremindlessviolence.html,V,29,3,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Much younger,24,4.227272727,2.666666667,1,12,No,,0,1
Face_choice,138010487,40,Male,19.8,bubbleshooter.html,NV,1385,7,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,18,3.863636364,3.666666667,1,11,No,,5,4
Face_choice,141481080,31,Male,9.6,moremindlessviolence.html,V,20,3,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,19,3.863636364,1.666666667,1,21,No,,1,2
Face_choice,141521067,29,Male,18.8,moremindlessviolence.html,V,30,7,7,Single,20+ years, ,27,4.090909091,5,1,32,No,,4,4
Face_choice,145428565,64,Male,6.333333333,deanimator.html,V,31,4,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,16,3.636363636,3,1,10,No,,1,5
Face_choice,152208918,29,Male,21.2,gunblood.html,V,25,1,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,24,3.954545455,1,1,13,No,,0,2
Face_choice,155521581,32,Male,13.33333333,pongnop.html,NV,934,6,7,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,16,3.727272727,3.666666667,1,30,No,,2,1
Face_choice,156497842,34,Male,32.2,moremindlessviolence.html,V,0,1,7,Single, , ,17,3.863636364,1,1,24,Yes,,4,4
Face_choice,160583024,39,Male,16,perfectbalance.html,NV,1018,4,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,18,4,2.666666667,1,17,No,,1,4
Face_choice,160682472,48,Male,13.33333333,bubbleshooter.html,NV,4890,4,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,24,4.590909091,4.333333333,1,38,No,,3,5
Face_choice,162031322,33,Male,19.8,pongnop.html,NV,1000,4,7,Single, , ,4,3.727272727,3,4,34,No,,0,1
Face_choice,164357493,34,Male,0,gunblood.html,V,56,4,7,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,20,4.409090909,3,1,42,No,,5,2
Face_choice,166757509,23,Male,19.4,gunblood.html,V,63,5,7,Single,1-2 years,About the same age,18,4.318181818,5.333333333,1,35,No,,3,1
Face_choice,166839805,36,Male,9.333333333,bubbleshooter.html,NV,1980,3,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,21,4.409090909,4.333333333,1,16,No,,0,6
Face_choice,1693656,41,Male,9.8,perfectbalance.html,NV,3284,5,7,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,19,4.272727273,5,1,25,No,,1,2
Face_choice,172580641,26,Male,25.33333333,moremindlessviolence.html,V,2,3,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,25,4.636363636,3.666666667,1,20,No,,0,2
Face_choice,179171240,49,Male,8.8,gunblood.html,V,107,4,7,Single,Under one year,About the same age,26,5.363636364,3,1,26,No,,0,4
Face_choice,180035495,42,Male,0,pongnop.html,NV,392,3,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,20,4.545454545,2.666666667,1,47,No,,3,2
Face_choice,182169054,33,Male,7.8,pongnop.html,NV,980,6,6,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,12,3.5,3,1,20,Yes,,4,2
Face_choice,182753234,28,Male,12.6,deanimator.html,V,23,4,6,Single,Under one year,About the same age,19,4.954545455,3.333333333,1,49,No,,4,0
Face_choice,183811064,27,Male,22.8,gunblood.html,V,214,4,6,Other,1-2 years,About the same age,23,4.863636364,4.333333333,1,43,No,,1,3
Face_choice,184954386,22,Male,8,bubbleshooter.html,NV,90,1,5,Single,Under one year,Younger,17,5,6,2,36,Yes,,3,2
Face_choice,18890804,52,Male,26.66666667,gunblood.html,V,52,3,5,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,24,4.409090909,3.333333333,1,47,No,,1,3
Face_choice,199576101,51,Male,4.666666667,pongnop.html,NV,35,7,4,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,18,4.363636364,2.333333333,1,63,Yes,,1,2
Face_choice,203035505,26,Male,30,bubbleshooter.html,NV,1360,4,4,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Older,19,3.909090909,2.666666667,1,34,No,,0,4
Face_choice,21270045,21,Male,16.4,deanimator.html,V,27,5,4,Single, , ,16,3.227272727,2.666666667,1,32,No,,3,0
Face_choice,213417907,71,Male,0,bubbleshooter.html,NV,1010,2,4,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,23,3.863636364,4.666666667,1,43,No,,0,0
Face_choice,213507587,36,Male,19.8,perfectbalance.html,NV,1069,4,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Much younger,18,3.863636364,4.333333333,1,52,No,,2,1
Face_choice,217098875,21,Male,19,bubbleshooter.html,NV,1650,4,3,Single,2-5 years,Younger,14,4.681818182,5.333333333,4,37,Yes,,3,2
Face_choice,218457416,32,Male,0,bubbleshooter.html,NV,890,6,3,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,15,3.045454545,3,1,63,No,,3,3
Face_choice,221199916,28,Male,15.4,gunblood.html,V,4200,3,3,Single, , ,7,1.863636364,3,2,57,Yes,,2,1
Face_choice,221320703,32,Male,20.33333333,deanimator.html,V,47,6,3,Single, , ,7,2.227272727,3.666666667,1,37,No,,2,2
Face_choice,224524381,29,Male,22.33333333,moremindlessviolence.html,V,0,1,3,Single, , ,17,4.409090909,2.333333333,1,51,No,,0,1
Face_choice,229897433,32,Male,18.8,bubbleshooter.html,NV,550,5,3,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,24,5,6.333333333,2,41,No,,1,2
Face_choice,235495869,27,Male,28.33333333,gunblood.html,V,49,4,3,Single, , ,18,3.772727273,2.333333333,1,33,No,,5,4
Face_choice,23619971,33,Male,19.4,pongnop.html,NV,830,5,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,19,4.318181818,2,1,45,No,,4,0
Face_choice,243970279,35,Male,23.66666667,gunblood.html,V,20,1,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,28,5.909090909,2.333333333,1,56,No,,0,0
Face_choice,244230881,26,Male,14.6,bubbleshooter.html,NV,7510,6,2,Single, , ,17,2.727272727,2.333333333,1,27,No,,2,3
Face_choice,24480420,41,Male,21.33333333,bubbleshooter.html,NV,1330,4,2,Recently single/divorced/separated,6-10 years,About the same age,16,3.954545455,4,1,51,No,,0,3
Face_choice,244933370,26,Male,26.33333333,perfectbalance.html,NV,5311,3,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,20,5.090909091,5.666666667,2,29,No,,2,4
Face_choice,246348833,39,Male,19.6,perfectbalance.html,NV,3528,3,2,Single, , ,10,3.090909091,3.333333333,1,57,No,,2,2
Face_choice,249467050,28,Male,35.8,perfectbalance.html,NV,500,4,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,22,4.909090909,2.666666667,1,64,No,,1,1
Face_choice,250393595,27,Male,14.8,pongnop.html,NV,1387,4,2,Single, , ,16,4.181818182,3.333333333,1,30,No,,3,2
Face_choice,254399500,35,Male,21.4,pongnop.html,NV,1200,4,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,21,4,2,1,57,No,,0,0
Face_choice,258821659,21,Male,21.33333333,bubbleshooter.html,NV,4780,4,2,Single, , ,21,4.545454545,5,1,58,No,,0,1
Face_choice,26337479,22,Male,18.6,moremindlessviolence.html,V,3,4,2,Single, , ,23,4.818181818,5,2,54,No,,0,2
Face_choice,263567610,38,Male,12.4,moremindlessviolence.html,V,3,4,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little younger,16,3.954545455,5,1,40,Yes,,0,1
Face_choice,266984521,32,Male,5.8,perfectbalance.html,NV,1200,4,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,18,6.181818182,3,1,39,No,,1,2
Face_choice,267766876,27,Male,29.8,perfectbalance.html,NV,4207,4,2,Single,6-10 years, ,10,2.863636364,4.666666667,1,41,No,,2,1
Face_choice,268484267,32,Male,28.6,deanimator.html,V,47,3,2,Single,1-2 years,About the same age,18,3.772727273,1.333333333,1,51,No,,0,2
Face_choice,268977209,32,Male,22.33333333,perfectbalance.html,NV,6610,5,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,15,2.727272727,4,1,31,No,,3,4
Face_choice,271953685,35,Male,11.2,moremindlessviolence.html,V,2,3,2,"In a long-term monogamous relationship eg. married, partnered",1-2 years,Older,12,4.590909091,4.666666667,1,59,No,,1,0
Face_choice,275010286,36,Male,25.66666667,pongnop.html,NV,600,4,2,Single, , ,8,2.409090909,2.333333333,1,67,No,,1,6
Face_choice,278360660,19,Male,23,bubbleshooter.html,NV,1240,3,2,Single, , ,13,2.818181818,3.666666667,2,49,No,,0,2
Face_choice,279202034,23,Male,18.8,moremindlessviolence.html,V,13,5,2,Single,Under one year,About the same age,20,4.318181818,5,1,53,Yes,,3,4
Face_choice,279711528,31,Male,19.4,pongnop.html,NV,0,1,2,Single, , ,19,3.772727273,2.666666667,1,49,Yes,,0,3
Face_choice,281401992,24,Male,16.4,perfectbalance.html,NV,3629,2,2,Single, , ,13,3,5,1,39,No,,0,0
Face_choice,283004443,34,Male,22,deanimator.html,V,50,4,2,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Younger,21,5.318181818,1.333333333,1,52,No,,5,4
Face_choice,285461504,26,Male,20.33333333,moremindlessviolence.html,V,30,2,2,Single, , ,18,4,5,1,34,No,,1,0
